"File","Offset","Pointers","Japanese","English","width","height","lineheight",,"English"
"RoboDesc.opb","0xc637","0x1 0x1a90","　風車の姿をした
人形。西方の山奥
にある山工房で製
造された。巨大風
車で突風をおこし、
攻撃する。また、
風車を前に突き出
し槍のように使用
することもできる。
　背面の家は居住
空間になっている。","　風車の姿をした
人形。西方の山奥
にある山工房で製
造された。巨大風
車で突風をおこし、
攻撃する。また、
風車を前に突き出
し槍のように使用
することもできる。
　背面の家は居住
空間になっている。",114,176,16,,"　風車の姿をした
人形。西方の山奥
にある山工房で製
造された。巨大風
車で突風をおこし、
攻撃する。また、
風車を前に突き出
し槍のように使用
することもできる。
　背面の家は居住
空間になっている。"
"RoboDesc.opb","0xc702","0x1 0x1a94","　回転レバーを回
すと、風車を回転。
素早く回すことで、
突風をおこす。
　左側のスイッチ
で風車を槍のよう
に突き出す。","  Spinner: Turn to rotate the windmill. Turn it quickly to produce a gust of wind.
  Left switch: Thrust the windmill like a lance.",114,176,16,,"　回転レバーを回
すと、風車を回転。
素早く回すことで、
突風をおこす。
　左側のスイッチ
で風車を槍のよう
に突き出す。"
"RoboDesc.opb","0xc77d","0x1 0x1aac","人形風車リルガノ","Puppet Windmill Lilgano",-1,-1,16,,"Puppet Windmill Lilgano"
"RoboDesc.opb","0xc78e","0x1 0x1ab0","人形風車リルガノ","|Puppet Windmill Lilgano",124,16,16,,"Puppet Windmill Lilgano"
"RoboDesc.opb","0xc79f","0x1 0x1abc","　リルゼットの改
良型。トータル性
能が向上し、高い
戦闘力を持つ人形
となった。
　この人形を製造
した山工房は、リ
ルガノ製造後に倒
産したため、人形
風車はこれが最後
のモデルとなった。","　リルゼットの改
良型。トータル性
能が向上し、高い
戦闘力を持つ人形
となった。
　この人形を製造
した山工房は、リ
ルガノ製造後に倒
産したため、人形
風車はこれが最後
のモデルとなった。",114,176,16,,"　リルゼットの改
良型。トータル性
能が向上し、高い
戦闘力を持つ人形
となった。
　この人形を製造
した山工房は、リ
ルガノ製造後に倒
産したため、人形
風車はこれが最後
のモデルとなった。"
"RoboDesc.opb","0xc860","0x1 0x1ac0","　回転レバーを回
すと、風車を回転。
素早く回すことで、
突風をおこす。
　左側のスイッチ
で風車を槍のよう
に突き出す。","  Spinner: Turn to rotate the windmill. Turn it quickly to produce a gust of wind.
  Left switch: Thrust the windmill like a lance.",114,176,16,,"　回転レバーを回
すと、風車を回転。
素早く回すことで、
突風をおこす。
　左側のスイッチ
で風車を槍のよう
に突き出す。"
"RoboDesc.opb","0xc8db","0x1 0x1ad8","人形重機ローザー","Industrial Puppet Rozer",-1,-1,16,,"Heavy Machinery Puppet Rozer"
"RoboDesc.opb","0xc8ec","0x1 0x1adc","人形重機ローザー","|Industrial Puppet Rozer",124,16,16,,"Heavy Machinery Puppet Rozer"
"RoboDesc.opb","0xc8fd","0x1 0x1ae8","　ブルドーザー型
の人形。戦闘力は
ないが、運搬能力
は非常に優れてい
る。作業用として、
ぜひ１台買ってお
きたい人形だ。
　人型形態では、
ボタンを押すと、
掴んだ物を/c5その場
に置く/c3ことが可能。","　ブルドーザー型
の人形。戦闘力は
ないが、運搬能力
は非常に優れてい
る。作業用として、
ぜひ１台買ってお
きたい人形だ。
　人型形態では、
ボタンを押すと、
掴んだ物を/c5その場
に置く/c3ことが可能。",114,176,16,,"　ブルドーザー型
の人形。戦闘力は
ないが、運搬能力
は非常に優れてい
る。作業用として、
ぜひ１台買ってお
きたい人形だ。
　人型形態では、
ボタンを押すと、
掴んだ物を/c5その場
に置く/c3ことが可能。"
"RoboDesc.opb","0xc9ca","0x1 0x1aec","/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。","/c5Bulldozer/c3:
  Lever: Move the blade up and down.
/c5Human Form/c3:
  Upper-right lever: Move the arms.
  Button: Push to place a held object.
  Lower-left lever: Extend and contract the arms.",114,176,16,,"/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。"
"RoboDesc.opb","0xca79","0x1 0x1b04","人形重機ローザー２","Industrial Puppet Rozer-2",-1,-1,16,,"Heavy Machinery Puppet Rozer-2"
"RoboDesc.opb","0xca8c","0x1 0x1b08","人形重機ローザー２","|Industrial Puppet Rozer-2",124,16,16,,"Heavy Machinery Puppet Rozer-2"
"RoboDesc.opb","0xca9f","0x1 0x1b14","　ローザーの改良
型。パワーが上昇。
アームの力はかな
りのもので、敵を
殴りつければ、大
きなダメージを与
えることもできる。","　ローザーの改良
型。パワーが上昇。
アームの力はかな
りのもので、敵を
殴りつければ、大
きなダメージを与
えることもできる。",114,176,16,,"　ローザーの改良
型。パワーが上昇。
アームの力はかな
りのもので、敵を
殴りつければ、大
きなダメージを与
えることもできる。"
"RoboDesc.opb","0xcb20","0x1 0x1b18","/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。","/c5Bulldozer/c3:
  Lever: Move the blade up and down.
/c5Human Form/c3:
  Upper-right lever: Move the arms.
  Button: Push to place a held object.
  Lower-left lever: Extend and contract the arms.",114,176,16,,"/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。"
"RoboDesc.opb","0xcbcf","0x1 0x1b30","人形重機ローザー３","Industrial Puppet Rozer-3",-1,-1,16,,"Heavy Machinery Puppet Rozer-3"
"RoboDesc.opb","0xcbe2","0x1 0x1b34","人形重機ローザー３","|Industrial Puppet Rozer-3",124,16,16,,"Heavy Machinery Puppet Rozer-3"
"RoboDesc.opb","0xcbf5","0x1 0x1b40","　ローザーの最終
型。アームのパワ
ーがさらに上昇。
非常に強力な人形
となった。","　ローザーの最終
型。アームのパワ
ーがさらに上昇。
非常に強力な人形
となった。",114,176,16,,"　ローザーの最終
型。アームのパワ
ーがさらに上昇。
非常に強力な人形
となった。"
"RoboDesc.opb","0xcc48","0x1 0x1b44","/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。","/c5Bulldozer/c3:
  Lever: Move the blade up and down.
/c5Human Form/c3:
  Upper-right lever: Move the arms.
  Button: Push to place a held object.
  Lower-left lever: Extend and contract the arms.",114,176,16,,"/c5ブルドーザー/c3：レ
バーを動かすとブ
レードが上下する。
/c5人型/c3：右上のレバ
ーで腕を動かす。
ボタンを押すと、
掴んだ物をその場
に置く。左下のレ
バーで腕を伸縮。"
"RoboDesc.opb","0xccf7","0x1 0x1b5c","爆銃人形グレイン","Bombgun Puppet Grain",-1,-1,16,,"Bombgun Puppet Grane"
"RoboDesc.opb","0xcd08","0x1 0x1b60","爆銃人形グレイン","|Bombgun Puppet Grain",124,16,16,,"Bombgun Puppet Grane"
"RoboDesc.opb","0xcd19","0x1 0x1b6c","　炸裂弾を撃ち出
す/c5特殊ランチャー/c3
を武器とする人形。
重さの違う/c5三種類
の炸裂弾/c3を発射可
能。軽い炸裂弾は
飛距離があり、重
い炸裂弾は破壊力
に優れる。重い炸
裂弾の爆破範囲は
爆砕人形以上。","　炸裂弾を撃ち出
す/c5特殊ランチャー/c3
を武器とする人形。
重さの違う/c5三種類
の炸裂弾/c3を発射可
能。軽い炸裂弾は
飛距離があり、重
い炸裂弾は破壊力
に優れる。重い炸
裂弾の爆破範囲は
爆砕人形以上。",114,176,16,,"　炸裂弾を撃ち出
す/c5特殊ランチャー/c3
を武器とする人形。
重さの違う/c5三種類
の炸裂弾/c3を発射可
能。軽い炸裂弾は
飛距離があり、重
い炸裂弾は破壊力
に優れる。重い炸
裂弾の爆破範囲は
爆砕人形以上。"
"RoboDesc.opb","0xcdea","0x1 0x1b70","/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。","/c5Train Mode/c3:
  Lever: Accelerate.
  Brake handle: Slow down.
  Direction lever: Turn.
/c5Human Form/c3:
  Place the explosive you want to fire into the launch port, then pull the trigger.",114,176,16,,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。"
"RoboDesc.opb","0xceb3","0x1 0x1b88","爆銃人形グレイン改","Bombgun Puppet Nu-Grain",-1,-1,16,,"New Bombgun Puppet Grane"
"RoboDesc.opb","0xcec6","0x1 0x1b8c","爆銃人形グレイン改","|Bombgun Puppet Nu-Grain",124,16,16,,"New Bombgun Puppet Grane"
"RoboDesc.opb","0xced9","0x1 0x1b98","　爆銃人形の強化
型。基本性能が向
上。重い炸裂弾の
爆破範囲もわずか
に広がっている。
ただし、弾数より
破壊力の増加を優
先したため、搭載
弾薬数は変わって
いない。","　爆銃人形の強化
型。基本性能が向
上。重い炸裂弾の
爆破範囲もわずか
に広がっている。
ただし、弾数より
破壊力の増加を優
先したため、搭載
弾薬数は変わって
いない。",114,176,16,,"　爆銃人形の強化
型。基本性能が向
上。重い炸裂弾の
爆破範囲もわずか
に広がっている。
ただし、弾数より
破壊力の増加を優
先したため、搭載
弾薬数は変わって
いない。"
"RoboDesc.opb","0xcf84","0x1 0x1b9c","/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。","/c5Train Mode/c3:
  Lever: Accelerate.
  Brake handle: Slow down.
  Direction lever: Turn.
/c5Human Form/c3:
  Place the explosive you want to fire into the launch port, then pull the trigger.",114,176,16,,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。"
"RoboDesc.opb","0xd04d","0x1 0x1bb4","爆銃人形グレインＳ","Bombgun Puppet Grain-S",-1,-1,16,,"Bombgun Puppet Grane-S"
"RoboDesc.opb","0xd060","0x1 0x1bb8","爆銃人形グレインＳ","|Bombgun Puppet Grain-S",124,16,16,,"Bombgun Puppet Grane-S"
"RoboDesc.opb","0xd073","0x1 0x1bc4","　爆銃人形の最終
形。炸裂弾の破壊
力が劇的に上昇。
　また重い炸裂弾
の搭載数を１発だ
け増やすことに成
功している。","　爆銃人形の最終
形。炸裂弾の破壊
力が劇的に上昇。
　また重い炸裂弾
の搭載数を１発だ
け増やすことに成
功している。",114,176,16,,"　爆銃人形の最終
形。炸裂弾の破壊
力が劇的に上昇。
　また重い炸裂弾
の搭載数を１発だ
け増やすことに成
功している。"
"RoboDesc.opb","0xd0ec","0x1 0x1bc8","/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。","/c5Train Mode/c3:
  Lever: Accelerate.
  Brake handle: Slow down.
  Direction lever: Turn.
/c5Human Form/c3:
  Place the explosive you want to fire into the launch port, then pull the trigger.",114,176,16,,"/c5電車型/c3：マスコン
ハンドルを回すと
加速。ブレーキハ
ンドルで減速。
方向調整レバーを
左右に動かすこと
で向きを変える。
/c5人型/c3：発射したい
炸裂弾を発射口に
入れてからトリガ
ーを引く。"
"RoboDesc.opb","0xd1b5","0x1 0x1be0","長弓人形オーファ","Longbow Puppet Aufa",-1,-1,16,,"Longbow Puppet Aufa"
"RoboDesc.opb","0xd1c6","0x1 0x1be4","長弓人形オーファ","|Longbow Puppet Aufa",124,16,16,,"Longbow Puppet Aufa"
"RoboDesc.opb","0xd1d7","0x1 0x1bf0","　/c5長弓/c3を持った人
形。構造はシンプ
ルで、変形機構は
持たない。
　通常の矢の他に、
特殊な矢（/c5超兵器
ブラストアロー/c3）
を搭載。ブラスト
アローは着弾する
と４０メートルほ
どの爆発をおこす。","　/c5長弓/c3を持った人
形。構造はシンプ
ルで、変形機構は
持たない。
　通常の矢の他に、
特殊な矢（/c5超兵器
ブラストアロー/c3）
を搭載。ブラスト
アローは着弾する
と４０メートルほ
どの爆発をおこす。",114,176,16,,"　/c5長弓/c3を持った人
形。構造はシンプ
ルで、変形機構は
持たない。
　通常の矢の他に、
特殊な矢（/c5超兵器
ブラストアロー/c3）
を搭載。ブラスト
アローは着弾する
と４０メートルほ
どの爆発をおこす。"
"RoboDesc.opb","0xd2a6","0x1 0x1bf4","　コクピットに置
かれた弓と、人形
が持つマリオネッ
トボウは、ワイヤ
ーで連結されてい
る。弓を下に引い
てから離すと発射。
左のボタンを押す
とブラストアロー
装填。ダイヤルで
弓を上下する。","  The bow in the cockpit and the Puppet's Marionette Bow are connected by wires. Pull the bow down and release it.
  Left button: Load a Blast Arrow.
  Dial: Raise or lower the bow.",114,176,16,,"　コクピットに置
かれた弓と、人形
が持つマリオネッ
トボウは、ワイヤ
ーで連結されてい
る。弓を下に引い
てから離すと発射。
左のボタンを押す
とブラストアロー
装填。ダイヤルで
弓を上下する。"
